Customer_ID,Age,Gender,Marital_Status,State,Product_Category,Order_Date,Orders,Amount
1386,46,M,Single,Haryana,Clothing,2023-05-05,6,38334
1387,56,M,Married,Haryana,Food,2023-05-05,6,10527
1388,20,F,Single,Maharashtra,Home,2023-05-05,5,33425
1389,49,M,Single,Haryana,Electronics,2023-05-05,9,22795
1390,27,F,Single,Uttar Pradesh,Clothing,2023-05-05,8,43081
1391,27,M,Married,Uttar Pradesh,Home,2023-05-05,6,28753
1392,36,M,Married,Maharashtra,Clothing,2023-05-06,4,40311
1393,63,M,Single,Haryana,Electronics,2023-05-06,4,8421
1394,51,M,Married,Karnataka,Food,2023-05-06,9,47353
1395,50,M,Married,Karnataka,Electronics,2023-05-06,4,17689
1396,40,F,Single,Delhi,Food,2023-05-06,7,26381
1397,45,F,Married,Maharashtra,Food,2023-05-06,6,43654
1398,49,M,Married,Delhi,Home,2023-05-06,2,40503
1399,67,F,Married,Karnataka,Food,2023-05-06,5,17387
1400,24,F,Married,Karnataka,Food,2023-05-06,3,24610
1401,46,M,Married,Karnataka,Food,2023-05-06,9,5683
1402,25,F,Single,Delhi,Clothing,2023-05-06,1,19523
1403,18,M,Married,Maharashtra,Home,2023-05-07,4,9457
1404,20,F,Married,Uttar Pradesh,Home,2023-05-07,4,17120
1405,41,F,Single,Uttar Pradesh,Food,2023-05-07,9,4991
1406,40,F,Single,Karnataka,Clothing,2023-05-07,1,43464
1407,25,F,Married,Maharashtra,Food,2023-05-07,2,39228
1408,64,F,Single,Maharashtra,Home,2023-05-07,1,35067
1409,54,F,Married,Haryana,Home,2023-05-07,1,3887
1410,20,F,Single,Haryana,Home,2023-05-07,1,16525
1411,68,M,Married,Delhi,Home,2023-05-07,3,1946
1412,50,M,Single,Haryana,Clothing,2023-05-07,4,33399
1413,45,M,Married,Delhi,Electronics,2023-05-07,2,39637
1414,64,M,Single,Uttar Pradesh,Electronics,2023-05-07,1,38860
1415,25,F,Married,Karnataka,Clothing,2023-05-08,5,27110
1416,51,F,Married,Maharashtra,Food,2023-05-08,6,37481
1417,52,F,Married,Uttar Pradesh,Home,2023-05-08,2,29809
1418,49,M,Single,Uttar Pradesh,Home,2023-05-08,3,33130
1419,41,M,Single,Delhi,Home,2023-05-08,3,30934
1420,31,M,Married,Karnataka,Clothing,2023-05-08,2,45894
1421,49,F,Married,Delhi,Clothing,2023-05-08,4,34726
1422,63,M,Married,Uttar Pradesh,Home,2023-05-08,5,5798
1423,60,F,Married,Maharashtra,Home,2023-05-08,8,18906
1424,33,M,Single,Haryana,Food,2023-05-08,6,35216
1425,21,F,Single,Delhi,Electronics,2023-05-08,9,23489
1426,69,M,Single,Uttar Pradesh,Clothing,2023-05-09,3,43080
1427,54,F,Married,Haryana,Electronics,2023-05-09,9,46231
1428,38,M,Married,Haryana,Home,2023-05-09,4,12505
1429,31,M,Single,Uttar Pradesh,Electronics,2023-05-09,8,7361
1430,48,F,Single,Karnataka,Electronics,2023-05-09,7,40539
1431,65,F,Single,Uttar Pradesh,Clothing,2023-05-09,7,10853
1432,35,M,Single,Maharashtra,Clothing,2023-05-09,9,41135
1433,24,F,Married,Haryana,Food,2023-05-09,2,16130
1434,27,M,Married,Maharashtra,Home,2023-05-09,5,5218
1435,24,F,Married,Delhi,Food,2023-05-09,3,37418
1436,50,M,Single,Haryana,Clothing,2023-05-09,7,17407
1437,40,F,Married,Karnataka,Food,2023-05-10,3,35749
1438,38,M,Single,Uttar Pradesh,Electronics,2023-05-10,5,4984
1439,36,M,Single,Delhi,Electronics,2023-05-10,5,23694
1440,65,M,Single,Maharashtra,Clothing,2023-05-10,2,24386
1441,36,F,Single,Delhi,Electronics,2023-05-10,1,9037
1442,53,M,Single,Karnataka,Home,2023-05-10,6,35580
1443,46,F,Married,Uttar Pradesh,Clothing,2023-05-10,1,23899
1444,35,F,Married,Delhi,Home,2023-05-10,9,24155
1445,19,F,Married,Maharashtra,Clothing,2023-05-10,5,26774
1446,18,M,Single,Delhi,Clothing,2023-05-10,1,33408
1447,64,F,Married,Uttar Pradesh,Electronics,2023-05-10,8,7392
1448,22,F,Single,Delhi,Clothing,2023-05-11,1,41044
1449,37,F,Married,Maharashtra,Clothing,2023-05-11,4,42581
1450,28,M,Single,Uttar Pradesh,Food,2023-05-11,7,19767
1451,59,F,Single,Karnataka,Electronics,2023-05-11,4,40896
1452,19,F,Married,Karnataka,Home,2023-05-11,5,46525
1453,20,F,Single,Haryana,Clothing,2023-05-11,7,48168
1454,40,F,Married,Delhi,Home,2023-05-11,4,31840
1455,29,M,Married,Maharashtra,Food,2023-05-11,5,32636
1456,37,M,Married,Delhi,Clothing,2023-05-11,7,40729
1457,22,F,Single,Uttar Pradesh,Home,2023-05-11,1,42442
1458,54,F,Single,Haryana,Electronics,2023-05-11,3,43904
1459,55,F,Single,Maharashtra,Food,2023-05-12,1,36728
1460,47,F,Single,Delhi,Food,2023-05-12,3,27389
1461,26,M,Married,Maharashtra,Home,2023-05-12,2,9848
1462,51,M,Single,Uttar Pradesh,Clothing,2023-05-12,5,16137
1463,61,M,Married,Haryana,Clothing,2023-05-12,5,11724
1464,52,M,Married,Maharashtra,Electronics,2023-05-12,9,46680
1465,69,F,Single,Uttar Pradesh,Electronics,2023-05-12,8,1807
1466,39,F,Single,Karnataka,Clothing,2023-05-12,3,16136
1467,61,M,Married,Maharashtra,Food,2023-05-12,1,12926
1468,41,M,Single,Haryana,Electronics,2023-05-12,5,16080
1469,34,F,Married,Maharashtra,Electronics,2023-05-12,3,45624
1470,27,F,Single,Maharashtra,Food,2023-05-13,5,3352
1471,47,F,Single,Uttar Pradesh,Clothing,2023-05-13,9,36712
1472,63,F,Married,Delhi,Home,2023-05-13,1,46100
1473,40,F,Married,Delhi,Electronics,2023-05-13,1,47904
1474,49,M,Married,Maharashtra,Food,2023-05-13,9,26747
1475,34,M,Single,Haryana,Electronics,2023-05-13,3,18279
1476,67,F,Single,Haryana,Food,2023-05-13,5,26090
1477,68,F,Single,Uttar Pradesh,Electronics,2023-05-13,9,5241
1478,34,M,Married,Maharashtra,Clothing,2023-05-13,5,48002
1479,31,F,Married,Maharashtra,Food,2023-05-13,3,44674
1480,26,M,Single,Delhi,Home,2023-05-13,9,17640
1481,57,M,Married,Uttar Pradesh,Home,2023-05-14,7,27107
1482,19,M,Single,Karnataka,Electronics,2023-05-14,7,19504
1483,62,M,Married,Haryana,Home,2023-05-14,8,47224
1484,42,F,Single,Haryana,Electronics,2023-05-14,5,47501
1485,56,F,Single,Maharashtra,Food,2023-05-14,2,13258
1486,26,M,Single,Uttar Pradesh,Food,2023-05-14,9,42691
1487,39,F,Married,Karnataka,Home,2023-05-14,3,37292
1488,60,F,Married,Haryana,Home,2023-05-14,2,15578
1489,63,F,Single,Uttar Pradesh,Clothing,2023-05-14,5,33302
1490,21,F,Single,Karnataka,Food,2023-05-14,8,40701
1491,43,M,Single,Maharashtra,Home,2023-05-14,3,46531
1492,46,F,Single,Delhi,Home,2023-05-14,6,16904
1493,62,M,Single,Haryana,Home,2023-05-15,9,46719
1494,51,M,Single,Haryana,Electronics,2023-05-15,2,44931
1495,40,F,Married,Karnataka,Clothing,2023-05-15,8,24171
1496,54,M,Married,Delhi,Food,2023-05-15,7,41168
1497,28,F,Married,Uttar Pradesh,Home,2023-05-15,3,28073
1498,23,F,Married,Maharashtra,Home,2023-05-15,1,37746
1499,35,M,Single,Uttar Pradesh,Home,2023-05-15,6,44042
1500,38,F,Single,Karnataka,Electronics,2023-05-15,2,1562
1501,59,M,Single,Haryana,Food,2023-05-15,3,40395
1502,53,M,Married,Haryana,Home,2023-05-15,5,40457
1503,58,F,Married,Uttar Pradesh,Home,2023-05-15,8,10282
1504,55,F,Single,Maharashtra,Electronics,2023-05-16,2,41362
1505,51,F,Married,Karnataka,Electronics,2023-05-16,6,26941
1506,34,M,Married,Maharashtra,Clothing,2023-05-16,1,41506
1507,54,F,Single,Karnataka,Clothing,2023-05-16,7,30579
1508,42,M,Single,Maharashtra,Food,2023-05-16,4,40917
1509,55,M,Single,Uttar Pradesh,Clothing,2023-05-16,1,22051
1510,29,F,Married,Delhi,Food,2023-05-16,9,5274
1511,40,F,Single,Karnataka,Clothing,2023-05-16,9,5579
1512,59,F,Single,Uttar Pradesh,Home,2023-05-16,3,31215
1513,39,M,Single,Haryana,Clothing,2023-05-16,6,12680
1514,38,F,Married,Haryana,Home,2023-05-16,7,34921
1515,44,M,Married,Maharashtra,Food,2023-05-17,4,16928
1516,48,F,Single,Haryana,Clothing,2023-05-17,6,37638
1517,23,F,Single,Delhi,Clothing,2023-05-17,9,20648
1518,44,M,Married,Karnataka,Clothing,2023-05-17,6,44842
1519,57,M,Married,Maharashtra,Home,2023-05-17,7,33353
1520,51,F,Single,Karnataka,Home,2023-05-17,6,11868
1521,29,F,Married,Karnataka,Clothing,2023-05-17,7,14566
1522,62,F,Single,Uttar Pradesh,Food,2023-05-17,1,45732
1523,24,F,Single,Haryana,Home,2023-05-17,6,30941
1524,27,F,Married,Karnataka,Electronics,2023-05-17,9,16048
1525,62,M,Single,Delhi,Food,2023-05-17,3,40495
1526,34,M,Single,Delhi,Food,2023-05-18,6,36559
1527,43,M,Married,Haryana,Food,2023-05-18,4,9279
1528,38,M,Single,Haryana,Home,2023-05-18,7,42062
1529,45,F,Married,Maharashtra,Clothing,2023-05-18,7,16651
1530,63,M,Single,Maharashtra,Clothing,2023-05-18,9,48794
1531,19,M,Single,Maharashtra,Electronics,2023-05-18,4,20400
1532,60,M,Married,Haryana,Clothing,2023-05-18,8,18140
1533,18,F,Married,Karnataka,Electronics,2023-05-18,8,10853
1534,68,M,Married,Uttar Pradesh,Electronics,2023-05-18,8,47087
1535,53,F,Married,Maharashtra,Clothing,2023-05-18,8,48215
1536,68,M,Married,Uttar Pradesh,Electronics,2023-05-18,6,31370
1537,43,F,Married,Delhi,Food,2023-05-19,8,13371
1538,46,M,Single,Haryana,Food,2023-05-19,6,19919
1539,38,F,Married,Delhi,Food,2023-05-19,2,43877
1540,28,M,Single,Maharashtra,Home,2023-05-19,3,8016
1541,57,F,Married,Karnataka,Electronics,2023-05-19,6,22170
1542,28,F,Single,Maharashtra,Electronics,2023-05-19,7,10811
1543,53,M,Single,Uttar Pradesh,Food,2023-05-19,4,5455
1544,66,F,Married,Maharashtra,Home,2023-05-19,1,43860
1545,56,F,Single,Karnataka,Clothing,2023-05-19,4,13822
1546,57,M,Single,Karnataka,Food,2023-05-19,6,44248
1547,52,M,Single,Haryana,Home,2023-05-19,8,33905
1548,51,F,Married,Haryana,Clothing,2023-05-20,4,652
1549,64,M,Married,Karnataka,Home,2023-05-20,1,13973
1550,41,M,Single,Karnataka,Clothing,2023-05-20,5,6409
1551,39,M,Married,Uttar Pradesh,Electronics,2023-05-20,7,27509
1552,22,F,Married,Maharashtra,Electronics,2023-05-20,6,16003
1553,50,F,Single,Haryana,Home,2023-05-20,3,638
1554,53,F,Single,Uttar Pradesh,Home,2023-05-20,7,15041
1555,64,F,Married,Maharashtra,Clothing,2023-05-20,4,6739
1556,37,F,Married,Haryana,Home,2023-05-20,5,46935
1557,36,F,Married,Uttar Pradesh,Home,2023-05-20,7,12234
1558,52,F,Single,Delhi,Clothing,2023-05-20,2,15347
1559,69,M,Married,Delhi,Clothing,2023-05-21,4,518
1560,60,F,Married,Haryana,Electronics,2023-05-21,4,42896
1561,34,F,Married,Uttar Pradesh,Food,2023-05-21,6,11146
1562,62,M,Single,Maharashtra,Home,2023-05-21,7,40380
1563,60,M,Single,Maharashtra,Clothing,2023-05-21,4,22405
1564,51,M,Single,Uttar Pradesh,Electronics,2023-05-21,1,16984
1565,26,F,Married,Delhi,Food,2023-05-21,1,25668
1566,43,M,Married,Uttar Pradesh,Home,2023-05-21,5,40106
1567,19,F,Single,Delhi,Electronics,2023-05-21,1,47621
1568,26,F,Married,Delhi,Food,2023-05-21,3,14964
1569,26,F,Married,Maharashtra,Home,2023-05-21,9,7635
1570,57,M,Married,Haryana,Electronics,2023-05-22,3,6529
1571,34,M,Single,Karnataka,Home,2023-05-22,3,13153
1572,18,F,Married,Uttar Pradesh,Food,2023-05-22,9,3009
1573,42,F,Married,Delhi,Clothing,2023-05-22,5,46740
1574,60,F,Single,Uttar Pradesh,Electronics,2023-05-22,8,2455
1575,57,M,Married,Haryana,Food,2023-05-22,9,10346
1576,59,F,Single,Haryana,Home,2023-05-22,6,7578
1577,42,M,Married,Karnataka,Food,2023-05-22,7,40811
1578,56,F,Single,Karnataka,Food,2023-05-22,7,26764
1579,52,M,Single,Delhi,Clothing,2023-05-22,7,17794
1580,20,F,Married,Karnataka,Electronics,2023-05-22,4,6663
1581,67,M,Married,Delhi,Food,2023-05-22,2,46101
1582,54,M,Single,Maharashtra,Clothing,2023-05-23,2,24877
1583,61,M,Married,Delhi,Clothing,2023-05-23,7,7215
1584,61,M,Single,Karnataka,Clothing,2023-05-23,7,23026
1585,68,M,Married,Uttar Pradesh,Home,2023-05-23,7,39873
1586,47,M,Married,Karnataka,Clothing,2023-05-23,8,32961
1587,55,F,Married,Haryana,Clothing,2023-05-23,3,19254
1588,51,F,Married,Karnataka,Clothing,2023-05-23,5,31308
1589,29,F,Single,Maharashtra,Clothing,2023-05-23,6,43470
1590,36,F,Single,Delhi,Electronics,2023-05-23,8,12827
1591,54,M,Married,Haryana,Electronics,2023-05-23,8,47555
1592,61,F,Married,Delhi,Clothing,2023-05-23,3,13721
1593,66,M,Married,Delhi,Food,2023-05-24,4,17086
1594,34,M,Married,Karnataka,Home,2023-05-24,6,16592
1595,27,M,Married,Uttar Pradesh,Food,2023-05-24,4,14370
1596,66,F,Single,Haryana,Food,2023-05-24,4,33510
1597,64,M,Single,Maharashtra,Clothing,2023-05-24,5,4240
1598,29,F,Married,Maharashtra,Food,2023-05-24,7,19605
1599,33,F,Single,Uttar Pradesh,Electronics,2023-05-24,2,9351
1600,41,F,Single,Uttar Pradesh,Electronics,2023-05-24,2,42172
1601,36,F,Married,Karnataka,Home,2023-05-24,9,45355
1602,25,F,Single,Maharashtra,Electronics,2023-05-24,4,9866
1603,48,M,Single,Haryana,Electronics,2023-05-24,5,38487
1604,38,M,Single,Uttar Pradesh,Clothing,2023-05-25,3,25322
1605,34,F,Single,Uttar Pradesh,Electronics,2023-05-25,2,17614
1606,40,M,Married,Uttar Pradesh,Food,2023-05-25,8,29019
1607,54,F,Single,Haryana,Food,2023-05-25,4,9187
1608,33,M,Single,Maharashtra,Electronics,2023-05-25,1,23442
1609,23,M,Single,Haryana,Home,2023-05-25,6,44122
1610,25,M,Married,Haryana,Home,2023-05-25,6,30580
1611,42,M,Single,Karnataka,Home,2023-05-25,2,3075
1612,35,M,Single,Uttar Pradesh,Electronics,2023-05-25,2,24392
1613,42,M,Single,Maharashtra,Home,2023-05-25,8,1582
1614,29,M,Married,Karnataka,Electronics,2023-05-25,7,30070
1615,32,M,Married,Karnataka,Food,2023-05-26,2,9235
1616,43,M,Married,Delhi,Home,2023-05-26,1,11755
1617,58,M,Married,Uttar Pradesh,Home,2023-05-26,8,40101
1618,62,M,Married,Maharashtra,Home,2023-05-26,2,10594
1619,43,M,Single,Maharashtra,Food,2023-05-26,5,21198
1620,64,M,Married,Maharashtra,Electronics,2023-05-26,6,21974
1621,49,F,Single,Uttar Pradesh,Food,2023-05-26,1,31151
1622,27,M,Married,Maharashtra,Food,2023-05-26,2,35418
1623,33,M,Married,Haryana,Clothing,2023-05-26,4,6603
1624,24,M,Married,Haryana,Home,2023-05-26,2,17767
1625,34,M,Single,Uttar Pradesh,Electronics,2023-05-26,6,37243
1626,40,M,Single,Maharashtra,Electronics,2023-05-27,4,49658
1627,43,M,Single,Delhi,Clothing,2023-05-27,3,27511
1628,38,F,Married,Delhi,Clothing,2023-05-27,6,24529
1629,39,F,Married,Delhi,Food,2023-05-27,9,38668
1630,24,F,Married,Haryana,Clothing,2023-05-27,8,4691
1631,31,M,Married,Delhi,Electronics,2023-05-27,2,6123
1632,32,M,Married,Maharashtra,Electronics,2023-05-27,3,2793
1633,24,M,Married,Maharashtra,Electronics,2023-05-27,2,40659
1634,26,F,Single,Delhi,Food,2023-05-27,7,21093
1635,68,M,Single,Karnataka,Home,2023-05-27,9,27667
1636,65,M,Married,Delhi,Home,2023-05-27,1,37693
1637,25,F,Single,Karnataka,Food,2023-05-28,3,12266
1638,67,F,Single,Uttar Pradesh,Electronics,2023-05-28,6,36492
1639,40,M,Single,Uttar Pradesh,Electronics,2023-05-28,4,18124
1640,46,M,Married,Maharashtra,Food,2023-05-28,1,16348
1641,35,M,Married,Haryana,Food,2023-05-28,9,47875
1642,48,M,Married,Maharashtra,Clothing,2023-05-28,7,16259
1643,47,F,Married,Maharashtra,Food,2023-05-28,7,8017
1644,69,M,Single,Haryana,Home,2023-05-28,1,36761
1645,56,M,Married,Maharashtra,Food,2023-05-28,9,31480
1646,52,F,Married,Haryana,Electronics,2023-05-28,8,4090
1647,35,M,Married,Maharashtra,Electronics,2023-05-28,5,25792
1648,59,M,Single,Uttar Pradesh,Electronics,2023-05-29,4,8955
1649,56,F,Single,Karnataka,Home,2023-05-29,1,7444
1650,34,F,Single,Maharashtra,Home,2023-05-29,9,33585
1651,31,M,Single,Karnataka,Clothing,2023-05-29,8,27600
1652,48,F,Single,Delhi,Food,2023-05-29,2,1140
1653,41,F,Married,Maharashtra,Clothing,2023-05-29,4,1358
1654,52,M,Single,Uttar Pradesh,Food,2023-05-29,4,37511
1655,61,F,Single,Haryana,Food,2023-05-29,7,31018
1656,62,M,Married,Uttar Pradesh,Home,2023-05-29,3,42930
1657,51,M,Married,Karnataka,Electronics,2023-05-29,8,15937
1658,20,M,Married,Haryana,Food,2023-05-29,7,26050
1659,54,M,Single,Uttar Pradesh,Home,2023-05-29,4,26361
1660,60,F,Married,Uttar Pradesh,Clothing,2023-05-30,9,41511
1661,57,M,Single,Uttar Pradesh,Electronics,2023-05-30,6,29429
1662,43,M,Married,Haryana,Clothing,2023-05-30,3,1519
1663,40,M,Single,Uttar Pradesh,Clothing,2023-05-30,7,24784
1664,61,M,Single,Uttar Pradesh,Home,2023-05-30,6,12314
1665,56,F,Single,Karnataka,Electronics,2023-05-30,8,45803
1666,32,F,Single,Uttar Pradesh,Food,2023-05-30,5,49644
1667,66,F,Married,Uttar Pradesh,Clothing,2023-05-30,6,10604
1668,21,M,Married,Delhi,Food,2023-05-30,1,8979
1669,46,F,Single,Haryana,Electronics,2023-05-30,8,5873
1670,39,F,Married,Delhi,Home,2023-05-30,1,32871
1671,42,M,Single,Karnataka,Home,2023-05-31,3,13734
1672,30,F,Married,Delhi,Home,2023-05-31,2,6857
1673,35,M,Married,Maharashtra,Food,2023-05-31,6,22095
1674,50,F,Single,Haryana,Food,2023-05-31,8,46099
1675,33,F,Single,Uttar Pradesh,Electronics,2023-05-31,8,8272
1676,62,F,Married,Delhi,Food,2023-05-31,7,15067
1677,59,F,Single,Delhi,Home,2023-05-31,7,37169
1678,61,M,Married,Uttar Pradesh,Clothing,2023-05-31,8,29184
1679,19,M,Married,Uttar Pradesh,Clothing,2023-05-31,5,12208
1680,52,F,Married,Karnataka,Clothing,2023-05-31,3,8170
1681,59,M,Single,Delhi,Home,2023-05-31,2,49484
1682,51,F,Single,Delhi,Food,2023-06-01,3,5434
1683,47,F,Married,Maharashtra,Clothing,2023-06-01,3,3166
1684,30,F,Single,Maharashtra,Food,2023-06-01,7,2953
1685,30,F,Single,Delhi,Food,2023-06-01,1,20636
1686,35,F,Married,Maharashtra,Home,2023-06-01,7,41747
1687,49,F,Single,Delhi,Food,2023-06-01,6,2973
1688,49,M,Single,Haryana,Food,2023-06-01,2,26065
1689,52,M,Married,Karnataka,Home,2023-06-01,1,23108
1690,56,F,Single,Maharashtra,Electronics,2023-06-01,9,28635
1691,63,M,Married,Delhi,Clothing,2023-06-01,2,35673
1692,69,F,Single,Maharashtra,Clothing,2023-06-01,4,31921
1693,46,M,Single,Karnataka,Food,2023-06-02,9,41714
1694,66,M,Married,Haryana,Electronics,2023-06-02,9,31048
1695,46,M,Married,Uttar Pradesh,Home,2023-06-02,1,43469
1696,61,F,Single,Uttar Pradesh,Food,2023-06-02,2,35102
1697,33,M,Married,Maharashtra,Home,2023-06-02,2,40310
1698,61,F,Married,Delhi,Clothing,2023-06-02,2,29337
1699,64,F,Single,Karnataka,Home,2023-06-02,8,21235
1700,27,F,Married,Haryana,Clothing,2023-06-02,8,17306
1701,47,M,Single,Haryana,Home,2023-06-02,8,46792
1702,42,M,Single,Haryana,Home,2023-06-02,4,29728
1703,56,M,Married,Uttar Pradesh,Electronics,2023-06-02,8,39201
1704,37,F,Single,Karnataka,Home,2023-06-03,7,48486
1705,22,F,Married,Uttar Pradesh,Food,2023-06-03,8,43355
1706,18,M,Single,Maharashtra,Electronics,2023-06-03,1,31744
1707,47,F,Married,Haryana,Food,2023-06-03,3,15911
1708,66,M,Married,Karnataka,Home,2023-06-03,6,26364
1709,20,M,Single,Haryana,Home,2023-06-03,1,39340
1710,62,M,Married,Uttar Pradesh,Electronics,2023-06-03,4,26424
1711,31,M,Married,Uttar Pradesh,Clothing,2023-06-03,9,1054
1712,47,F,Married,Uttar Pradesh,Electronics,2023-06-03,7,49658
1713,67,M,Single,Haryana,Clothing,2023-06-03,1,18649
1714,21,M,Single,Karnataka,Clothing,2023-06-03,6,2591
1715,35,M,Married,Karnataka,Home,2023-06-04,6,28249
1716,54,M,Married,Maharashtra,Food,2023-06-04,2,38098
1717,42,M,Single,Haryana,Electronics,2023-06-04,6,47159
1718,65,M,Single,Maharashtra,Electronics,2023-06-04,2,9503
1719,18,M,Single,Maharashtra,Home,2023-06-04,8,7963
1720,63,F,Married,Maharashtra,Home,2023-06-04,7,9009
1721,32,F,Single,Maharashtra,Electronics,2023-06-04,6,30366
1722,26,F,Married,Uttar Pradesh,Electronics,2023-06-04,6,13005
1723,32,F,Single,Maharashtra,Food,2023-06-04,9,24966
1724,66,M,Married,Karnataka,Home,2023-06-04,9,19432
1725,41,F,Single,Maharashtra,Food,2023-06-04,2,26916
1726,21,F,Married,Uttar Pradesh,Home,2023-06-05,3,42676
1727,29,F,Single,Delhi,Home,2023-06-05,7,39367
1728,54,M,Single,Delhi,Food,2023-06-05,9,19484
1729,54,F,Married,Delhi,Clothing,2023-06-05,6,36362
1730,60,F,Single,Haryana,Clothing,2023-06-05,1,49325
1731,23,M,Single,Karnataka,Clothing,2023-06-05,7,35531
1732,56,F,Single,Uttar Pradesh,Home,2023-06-05,1,34334
1733,63,M,Single,Delhi,Food,2023-06-05,5,28508
1734,41,F,Married,Uttar Pradesh,Clothing,2023-06-05,9,3290
1735,28,M,Married,Uttar Pradesh,Electronics,2023-06-05,9,40347
1736,30,F,Single,Haryana,Clothing,2023-06-05,1,44949
1737,51,F,Married,Delhi,Food,2023-06-05,6,27745
1738,42,F,Married,Maharashtra,Home,2023-06-06,3,18557
1739,24,M,Married,Uttar Pradesh,Food,2023-06-06,9,31836
1740,69,F,Married,Delhi,Home,2023-06-06,3,45428
1741,21,M,Married,Uttar Pradesh,Food,2023-06-06,2,36769
1742,25,M,Single,Haryana,Food,2023-06-06,8,36082
1743,37,M,Married,Haryana,Electronics,2023-06-06,3,23526
1744,46,M,Single,Maharashtra,Clothing,2023-06-06,5,33616
1745,68,F,Married,Haryana,Clothing,2023-06-06,6,35390
1746,62,F,Single,Delhi,Food,2023-06-06,1,48516
1747,63,F,Single,Haryana,Clothing,2023-06-06,7,48327
1748,27,M,Single,Maharashtra,Electronics,2023-06-06,7,21017
1749,60,F,Married,Karnataka,Food,2023-06-07,5,47865
1750,51,M,Married,Uttar Pradesh,Clothing,2023-06-07,9,28593
1751,43,M,Single,Uttar Pradesh,Clothing,2023-06-07,2,17095
1752,58,M,Single,Delhi,Home,2023-06-07,5,4029
1753,66,F,Married,Maharashtra,Clothing,2023-06-07,2,14461
1754,20,F,Married,Maharashtra,Clothing,2023-06-07,2,29956
1755,23,M,Single,Maharashtra,Home,2023-06-07,9,28712
1756,22,F,Married,Uttar Pradesh,Food,2023-06-07,7,39617
1757,22,F,Married,Haryana,Food,2023-06-07,4,14430
1758,64,M,Married,Uttar Pradesh,Electronics,2023-06-07,8,42726
1759,40,M,Married,Uttar Pradesh,Home,2023-06-07,4,33415
1760,66,F,Married,Uttar Pradesh,Food,2023-06-08,1,2209
1761,26,M,Married,Haryana,Clothing,2023-06-08,3,19906
1762,52,M,Single,Karnataka,Clothing,2023-06-08,1,46902
1763,37,F,Single,Delhi,Clothing,2023-06-08,2,31606
1764,66,F,Single,Karnataka,Electronics,2023-06-08,2,4490
1765,59,M,Single,Karnataka,Food,2023-06-08,7,28540
1766,52,F,Single,Uttar Pradesh,Home,2023-06-08,4,14462
1767,67,M,Single,Karnataka,Food,2023-06-08,9,8354
1768,35,M,Married,Uttar Pradesh,Home,2023-06-08,2,37104
1769,34,F,Married,Uttar Pradesh,Home,2023-06-08,9,14756
1770,41,M,Single,Delhi,Food,2023-06-08,6,5023
1771,20,M,Single,Maharashtra,Clothing,2023-06-09,8,33636
1772,49,M,Single,Uttar Pradesh,Clothing,2023-06-09,7,29819
1773,52,F,Married,Karnataka,Home,2023-06-09,8,28169
1774,55,F,Married,Delhi,Clothing,2023-06-09,9,3097
1775,30,F,Married,Karnataka,Electronics,2023-06-09,8,29710
1776,64,M,Married,Maharashtra,Electronics,2023-06-09,6,1802
1777,42,M,Single,Haryana,Home,2023-06-09,8,12016
1778,26,F,Single,Maharashtra,Clothing,2023-06-09,8,35162
1779,21,F,Single,Delhi,Home,2023-06-09,2,12754
1780,31,F,Single,Maharashtra,Electronics,2023-06-09,2,3024
1781,54,M,Married,Maharashtra,Electronics,2023-06-09,1,7984
1782,51,F,Married,Delhi,Electronics,2023-06-10,2,14711
1783,28,M,Single,Delhi,Food,2023-06-10,7,24466
1784,58,F,Married,Karnataka,Electronics,2023-06-10,3,3856
1785,20,M,Married,Uttar Pradesh,Clothing,2023-06-10,4,23100
1786,45,M,Married,Haryana,Food,2023-06-10,4,34370
1787,46,F,Married,Haryana,Electronics,2023-06-10,4,17951
1788,26,M,Single,Haryana,Clothing,2023-06-10,2,34012
